client_ip,server_ip,client_port,server_port,proto,packets_total,packets_c2s,packets_s2c,bytes_cap_total,bytes_cap_c2s,bytes_cap_s2c,bytes_wire_total,bytes_wire_c2s,bytes_wire_s2c,first_ts_ns,last_ts_ns,duration_ns,tcp_syn_total,tcp_syn_c2s,tcp_synack_s2c,tcp_ack_total,tcp_fin_total,tcp_rst_total,tcp_psh_total,tls_client_hello_c2s,ja4_legacy_version,ja4_cipher_suites_count,ja4_extensions_count,ja4_has_sni,ja4_alpn,ja4_cipher_suites,ja4_extensions,avg_wirelen_total,anomaly_score,is_anomaly,ja4_present,duration_s,bytes_per_packet,bytes_per_s,c2s_to_s2c_ratio,s2c_to_c2s_ratio,is_tls,is_tls_nonstandard_port,timeline_bucket_id,timeline_bucket_s
10.10.20.147,10.10.20.20,50913,49669,6,22,12,10,6737,4348,2389,6737,4348,2389,1695918238631539000,1695918238650590000,19051000,2,1,1,21,0,1,16,0,-,0,0,0,-,-,-,306.227,0.17424032,0,1,0.019051,306.22727272727275,353629.73072279675,1.8200083717036417,0.5494480220791168,1,1,28265303,1695918180
10.10.20.147,10.10.20.20,50923,389,6,19,11,8,7733,3793,3940,7733,3793,3940,1695918870521237000,1695918870966538000,445301000,2,1,1,18,0,1,9,0,-,0,0,0,-,-,-,407.0,0.31146175,0,1,0.445301,407.0,17365.781797031672,0.9626903553299493,1.0387556024255207,1,1,28265314,1695918840
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695914235577257000,1695914296997932000,61420675000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,61.420675,62.5,8.140581327053146,1.0,1.0,1,0,28265237,1695914220
10.10.20.147,10.10.20.1,137,137,17,4,4,0,440,440,0,440,440,0,1695914572101823000,1695914632070379000,59968556000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.001116278,0,1,59.968556,110.0,7.337178504014671,440.0,0.0,1,1,28265242,1695914520
192.229.211.108,10.10.20.147,80,51067,6,2,2,0,108,108,0,108,108,0,1695927354889295000,1695927354932488000,43193000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.0,0.0016466711,0,1,0.043193,54.0,2500.405158243234,108.0,0.0,1,1,28265455,1695927300
10.10.20.147,10.10.20.20,53701,53,17,2,1,1,184,76,108,184,76,108,1695912159741916000,1695912159849665000,107749000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,92.0,0.00014629702,0,1,0.107749,92.0,1707.6724609973178,0.7037037037037037,1.4210526315789473,1,1,28265202,1695912120
10.10.20.147,10.10.20.20,61685,53,17,2,1,1,375,83,292,375,83,292,1695919231937841000,1695919231980755000,42914000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,187.5,0.000114548675,0,1,0.042914,187.5,8738.407046651442,0.2842465753424658,3.5180722891566263,1,1,28265320,1695919200
141.98.80.158,10.10.20.147,443,51020,6,2,1,1,108,54,54,108,54,54,1695923959303602000,1695923959303767000,165000,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.0,0.9322391,1,1,0.000165,54.0,654545.4545454546,1.0,1.0,1,1,28265399,1695923940
10.10.20.147,10.10.20.20,53192,53,17,2,1,1,246,78,168,246,78,168,1695912672756100000,1695912672764563000,8463000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,123.0,0.00012998794,0,1,0.008463,123.0,29067.706487061325,0.4642857142857143,2.1538461538461537,1,1,28265211,1695912660
10.10.20.147,10.10.20.255,138,138,17,1,1,0,243,243,0,243,243,0,1695914335909594000,1695914335909594000,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,243.0,0.002644588,0,1,0.0,243.0,0.0,243.0,0.0,1,1,28265238,1695914280
10.10.20.147,10.10.20.20,58376,53,17,2,1,1,232,78,154,232,78,154,1695914408937279000,1695914408937751000,472000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,116.0,0.00062252535,0,1,0.000472,116.0,491525.4237288136,0.5064935064935064,1.9743589743589745,1,1,28265240,1695914400
10.10.20.147,157.245.106.203,50827,443,6,3,3,0,193,193,0,193,193,0,1695913578837805000,1695913578838006000,201000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333,0.00091663725,0,1,0.000201,64.33333333333333,960199.0049751244,193.0,0.0,1,0,28265226,1695913560
10.10.20.147,10.10.20.20,65103,53,17,2,1,1,168,76,92,168,76,92,1695914428090836000,1695914428148802000,57966000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,84.0,0.00011885788,0,1,0.057966,84.0,2898.2506986854364,0.8260869565217391,1.2105263157894737,1,1,28265240,1695914400
10.10.20.147,10.10.20.20,60385,53,17,2,1,1,281,78,203,281,78,203,1695916904835806000,1695916904884287000,48481000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,140.5,0.00011416984,0,1,0.048481,140.5,5796.0850642519745,0.3842364532019704,2.6025641025641026,1,1,28265281,1695916860
10.10.20.147,10.10.20.255,138,138,17,1,1,0,243,243,0,243,243,0,1695918661099210000,1695918661099210000,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,243.0,0.002644588,0,1,0.0,243.0,0.0,243.0,0.0,1,1,28265311,1695918660
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695915769132860000,1695915772164106000,3031246000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.00096815673,0,1,3.031246,110.0,108.86612303983247,330.0,0.0,1,1,28265262,1695915720
10.10.20.147,141.98.80.158,50990,443,6,28,13,15,13988,5825,8163,13988,5825,8163,1695923881157273000,1695923882204499000,1047226000,2,1,1,27,1,0,9,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,499.571,0.99876946,1,1,1.047226,499.57142857142856,13357.193194210227,0.7135856915349749,1.40137339055794,1,0,28265398,1695923880
10.10.20.147,10.10.20.20,52972,53,17,2,1,1,315,89,226,315,89,226,1695912540412523000,1695912540447018000,34495000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,157.5,0.000107728985,0,1,0.034495,157.5,9131.758225829832,0.3938053097345133,2.539325842696629,1,1,28265209,1695912540
10.10.20.147,224.0.0.251,5353,5353,17,2,2,0,172,172,0,172,172,0,1695914629020662000,1695914629020819000,157000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,86.0,0.00011941318,0,1,0.000157,86.0,1095541.4012738853,172.0,0.0,1,1,28265243,1695914580
141.98.80.158,10.10.20.147,443,51012,6,2,1,1,108,54,54,108,54,54,1695923947644800000,1695923947645067000,267000,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.0,0.9645922,1,1,0.000267,54.0,404494.3820224719,1.0,1.0,1,1,28265399,1695923940
10.10.20.147,10.10.20.20,50957,445,6,24,14,10,7514,5406,2108,7514,5406,2108,1695921831945450000,1695921842737820000,10792370000,2,1,1,23,0,1,16,0,-,0,0,0,-,-,-,313.083,0.24763416,0,1,10.79237,313.0833333333333,696.232616190883,2.564516129032258,0.389937106918239,1,1,28265363,1695921780
20.42.65.88,10.10.20.147,443,50841,6,2,2,0,108,108,0,108,108,0,1695914637399335000,1695914637492583000,93248000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.0,0.0018355472,0,1,0.093248,54.0,1158.2017844886755,108.0,0.0,1,1,28265243,1695914580
10.10.20.147,10.10.20.20,59890,53,17,2,1,1,168,76,92,168,76,92,1695921406014094000,1695921406082094000,68000000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,84.0,0.00011885788,0,1,0.068,84.0,2470.5882352941176,0.8260869565217391,1.2105263157894737,1,1,28265356,1695921360
157.245.106.203,10.10.20.147,443,50956,6,2,2,0,108,108,0,108,108,0,1695921776020114000,1695921776020149000,35000,0,0,0,2,0,0,0,0,-,0,0,0,-,-,-,54.0,0.010195307,0,1,3.5e-05,54.0,3085714.285714286,108.0,0.0,1,1,28265362,1695921720
10.10.20.20,10.10.20.147,389,50845,6,1,1,0,54,54,0,54,54,0,1695914637974472000,1695914637974472000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.0,0.9561342,1,1,0.0,54.0,0.0,54.0,0.0,1,1,28265243,1695914580
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695919398133154000,1695919458506769000,60373615000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,60.373615,62.5,8.281763482276157,1.0,1.0,1,0,28265323,1695919380
10.10.20.147,224.0.0.252,56719,5355,17,1,1,0,75,75,0,75,75,0,1695916429146950000,1695916429146950000,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,75.0,0.001681057,0,1,0.0,75.0,0.0,75.0,0.0,1,1,28265273,1695916380
10.10.20.147,157.245.106.203,50836,443,6,14,6,8,3014,832,2182,3014,832,2182,1695913813897071000,1695913881730046000,67832975000,2,1,1,13,1,0,7,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,215.286,0.9967347,1,1,67.832975,215.28571428571428,44.432667150453,0.38130155820348305,2.6225961538461537,1,0,28265230,1695913800
10.10.20.147,10.10.20.20,60270,53,17,2,1,1,168,76,92,168,76,92,1695924735892929000,1695924735897465000,4536000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,84.0,0.00013301036,0,1,0.004536,84.0,37037.03703703704,0.8260869565217391,1.2105263157894737,1,1,28265412,1695924720
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695925789639406000,1695925792797593000,3158187000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.00096815673,0,1,3.158187,110.0,104.49032942001219,330.0,0.0,1,1,28265429,1695925740
10.10.20.147,10.10.20.20,52206,53,17,2,1,1,168,76,92,168,76,92,1695914730458630000,1695914730543262000,84632000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,84.0,0.00014018599,0,1,0.084632,84.0,1985.0647509216371,0.8260869565217391,1.2105263157894737,1,1,28265245,1695914700
10.10.20.147,10.10.20.20,58948,53,17,2,1,1,308,154,154,308,154,154,1695917329215829000,1695917329217453000,1624000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,154.0,0.00033189222,0,1,0.001624,154.0,189655.1724137931,1.0,1.0,1,1,28265288,1695917280
10.10.20.147,157.245.106.203,50847,443,6,3,3,0,193,193,0,193,193,0,1695914797895405000,1695914797895664000,259000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333,0.002689278,0,1,0.000259,64.33333333333333,745173.7451737452,193.0,0.0,1,0,28265246,1695914760
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695917689251987000,1695917692282466000,3030479000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.00096815673,0,1,3.030479,110.0,108.89367654420307,330.0,0.0,1,1,28265294,1695917640
10.10.20.147,10.10.20.20,63032,53,17,2,1,1,308,154,154,308,154,154,1695914629022732000,1695914629023751000,1019000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,154.0,0.0029124678,0,1,0.001019,154.0,302257.1148184495,1.0,1.0,1,1,28265243,1695914580
10.10.20.147,157.245.106.203,50814,443,6,3,3,0,193,193,0,193,193,0,1695912671760536000,1695912671760775000,239000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333,0.0032501456,0,1,0.000239,64.33333333333333,807531.3807531381,193.0,0.0,1,0,28265211,1695912660
10.10.20.147,10.10.20.20,54277,53,17,2,1,1,281,78,203,281,78,203,1695916906869954000,1695916906870263000,309000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,140.5,0.000595686,0,1,0.000309,140.5,909385.1132686085,0.3842364532019704,2.6025641025641026,1,1,28265281,1695916860
10.10.20.147,10.10.20.20,53968,53,17,2,1,1,232,78,154,232,78,154,1695915009104133000,1695915009104594000,461000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,116.0,0.00062252535,0,1,0.000461,116.0,503253.7960954447,0.5064935064935064,1.9743589743589745,1,1,28265250,1695915000
10.10.20.147,20.189.173.15,50918,443,6,1,1,0,54,54,0,54,54,0,1695918809686392000,1695918809686392000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.0,0.059042837,0,1,0.0,54.0,0.0,54.0,0.0,1,0,28265313,1695918780
10.10.20.147,10.10.20.20,56295,53,17,2,1,1,168,76,92,168,76,92,1695915032992487000,1695915033062534000,70047000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,84.0,0.00011885788,0,1,0.070047,84.0,2398.389652661784,0.8260869565217391,1.2105263157894737,1,1,28265250,1695915000
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695917569236088000,1695917572328774000,3092686000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.00096815673,0,1,3.092686,110.0,106.70336400138908,330.0,0.0,1,1,28265292,1695917520
10.10.20.147,10.10.20.20,63032,53,17,2,1,1,308,154,154,308,154,154,1695918229238693000,1695918229239838000,1145000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,154.0,0.00033189222,0,1,0.001145,154.0,268995.63318777294,1.0,1.0,1,1,28265303,1695918180
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695927949744477000,1695927952869137000,3124660000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.00096815673,0,1,3.12466,110.0,105.61149053016969,330.0,0.0,1,1,28265465,1695927900
141.98.80.158,10.10.20.147,443,50988,6,2,1,1,108,54,54,108,54,54,1695923871359512000,1695923871359753000,241000,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.0,0.9721113,1,1,0.000241,54.0,448132.78008298756,1.0,1.0,1,1,28265397,1695923820
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695918349227975000,1695918352259595000,3031620000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.00096815673,0,1,3.03162,110.0,108.85269261978743,330.0,0.0,1,1,28265305,1695918300
141.98.80.158,10.10.20.147,443,51016,6,2,1,1,108,54,54,108,54,54,1695923958133242000,1695923958133426000,184000,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.0,0.9354991,1,1,0.000184,54.0,586956.5217391305,1.0,1.0,1,1,28265399,1695923940
10.10.20.147,10.10.20.20,52799,53,17,2,1,1,168,76,92,168,76,92,1695918375823972000,1695918375836228000,12256000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,84.0,0.00013301036,0,1,0.012256,84.0,13707.57180156658,0.8260869565217391,1.2105263157894737,1,1,28265306,1695918360
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695918430120648000,1695918491012767000,60892119000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,60.892119,62.5,8.211243231656956,1.0,1.0,1,0,28265307,1695918420
10.10.20.147,10.10.20.20,50912,135,6,10,6,4,1704,832,872,1704,832,872,1695918238627839000,1695918238650454000,22615000,2,1,1,9,0,1,6,0,-,0,0,0,-,-,-,170.4,0.39485744,1,1,0.022615,170.4,75348.22020782667,0.9541284403669725,1.0480769230769231,1,1,28265303,1695918180
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695918469231180000,1695918472355946000,3124766000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.00096815673,0,1,3.124766,110.0,105.60790792014505,330.0,0.0,1,1,28265307,1695918420
10.10.20.147,10.10.20.20,52533,53,17,2,1,1,242,70,172,242,70,172,1695916910029231000,1695916910110763000,81532000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,121.0,0.00013700029,0,1,0.081532,121.0,2968.1597409606047,0.4069767441860465,2.4571428571428573,1,1,28265281,1695916860
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695918550950784000,1695918612779685000,61828901000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,61.828901,62.5,8.086833049159324,1.0,1.0,1,0,28265309,1695918540
10.10.20.147,141.98.80.158,50995,443,6,1,1,0,54,54,0,54,54,0,1695923906772499000,1695923906772499000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.0,0.9561342,1,1,0.0,54.0,0.0,54.0,0.0,1,0,28265398,1695923880
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695918589232803000,1695918592293514000,3060711000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.00096815673,0,1,3.060711,110.0,107.81808540564595,330.0,0.0,1,1,28265309,1695918540
10.10.20.147,10.10.20.20,51066,53,17,2,1,1,232,78,154,232,78,154,1695918624548488000,1695918624548909000,421000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,116.0,0.000595686,0,1,0.000421,116.0,551068.8836104514,0.5064935064935064,1.9743589743589745,1,1,28265310,1695918600
10.10.20.147,10.10.20.20,56641,53,17,2,1,1,227,76,151,227,76,151,1695918624549391000,1695918624549740000,349000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,113.5,0.000595686,0,1,0.000349,113.5,650429.7994269341,0.5033112582781457,1.986842105263158,1,1,28265310,1695918600
10.10.20.147,51.104.15.253,51076,443,6,1,1,0,54,54,0,54,54,0,1695929034981229000,1695929034981229000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.0,0.059042837,0,1,0.0,54.0,0.0,54.0,0.0,1,0,28265483,1695928980
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695918672733740000,1695918733092518000,60358778000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,60.358778,62.5,8.283799251204192,1.0,1.0,1,0,28265311,1695918660
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695925435194039000,1695925495757507000,60563468000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,60.563468,62.5,8.255801996015155,1.0,1.0,1,0,28265423,1695925380
10.10.20.147,10.10.20.20,61212,53,17,2,1,1,168,76,92,168,76,92,1695918678251825000,1695918678313576000,61751000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,84.0,0.00011885788,0,1,0.061751,84.0,2720.6037149195963,0.8260869565217391,1.2105263157894737,1,1,28265311,1695918660
10.10.20.147,10.10.20.1,137,137,17,4,4,0,440,440,0,440,440,0,1695930171059887000,1695930291039904000,119980017000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.001116278,0,1,119.980017,110.0,3.6672773600290456,440.0,0.0,1,1,28265502,1695930120
10.10.20.147,13.107.246.57,50879,443,6,341,40,301,426293,3978,422315,426293,3978,422315,1695916907031937000,1695916929358990000,22327053000,2,1,1,340,1,0,45,1,0303,15,16,1,h2;http/1.1,1301;1302;1303;c02b;c02f;c02c;c030;cca9;cca8;c013;c014;009c;009d;002f;0035,0033;000d;002d;0023;0017;000b;0000;001b;0012;0010;ff01;0005;4469;002b;000a;0015,1250.126,0.9816125,1,1,22.327053,1250.126099706745,19093.115423696985,0.009419509134177096,106.16264454499749,1,0,28265281,1695916860
10.10.20.147,224.0.0.252,56321,5355,17,1,1,0,75,75,0,75,75,0,1695912829007262000,1695912829007262000,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,75.0,0.001681057,0,1,0.0,75.0,0.0,75.0,0.0,1,1,28265213,1695912780
10.10.20.147,157.245.106.203,50917,443,6,14,6,8,3014,832,2182,3014,832,2182,1695918678314440000,1695918745551640000,67237200000,2,1,1,13,1,0,7,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,215.286,0.9967347,1,1,67.2372,215.28571428571428,44.82637587525953,0.38130155820348305,2.6225961538461537,1,0,28265311,1695918660
10.10.20.147,10.10.20.20,64385,53,17,2,1,1,298,90,208,298,90,208,1695918699612501000,1695918699666843000,54342000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,149.0,0.00011288314,0,1,0.054342,149.0,5483.787862058813,0.4326923076923077,2.311111111111111,1,1,28265311,1695918660
10.10.20.147,20.189.173.15,50918,443,6,24,11,13,10705,3197,7508,10705,3197,7508,1695918699668147000,1695918809610690000,109942543000,2,1,1,23,1,0,8,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,446.042,0.99865556,1,1,109.942543,446.0416666666667,97.36904120909773,0.4258124667021843,2.3484516734438534,1,0,28265311,1695918660
10.10.20.20,10.10.20.147,88,50903,6,2,2,0,108,108,0,108,108,0,1695917237187223000,1695917237187362000,139000,0,0,0,2,0,1,0,0,-,0,0,0,-,-,-,54.0,0.7851105,1,1,0.000139,54.0,776978.4172661871,108.0,0.0,1,1,28265287,1695917220
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695918709247973000,1695918712294462000,3046489000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.00096815673,0,1,3.046489,110.0,108.32141524226742,330.0,0.0,1,1,28265311,1695918660
10.10.20.147,10.10.20.1,137,137,17,4,4,0,440,440,0,440,440,0,1695930292600567000,1695930412562290000,119961723000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.001116278,0,1,119.961723,110.0,3.6678366148508887,440.0,0.0,1,1,28265504,1695930240
10.10.20.147,13.107.246.57,50879,443,6,1,1,0,54,54,0,54,54,0,1695916929738144000,1695916929738144000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.0,0.059042837,0,1,0.0,54.0,0.0,54.0,0.0,1,0,28265282,1695916920
10.10.20.147,157.245.106.203,50917,443,6,3,3,0,193,193,0,193,193,0,1695918745552144000,1695918745552434000,290000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333,0.002689278,0,1,0.00029,64.33333333333333,665517.2413793104,193.0,0.0,1,0,28265312,1695918720
10.10.20.20,10.10.20.147,135,51018,6,2,2,0,108,108,0,108,108,0,1695923970718576000,1695923970718729000,153000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.0,0.0026488048,0,1,0.000153,54.0,705882.3529411764,108.0,0.0,1,1,28265399,1695923940
10.10.20.20,10.10.20.147,389,50844,6,1,1,0,54,54,0,54,54,0,1695914637974748000,1695914637974748000,0,0,0,0,0,0,1,0,0,-,0,0,0,-,-,-,54.0,0.05866665,0,1,0.0,54.0,0.0,54.0,0.0,1,1,28265243,1695914580
157.245.106.203,10.10.20.147,443,50917,6,2,2,0,108,108,0,108,108,0,1695918745552711000,1695918745552735000,24000,0,0,0,2,0,0,0,0,-,0,0,0,-,-,-,54.0,0.011105437,0,1,2.4e-05,54.0,4500000.0,108.0,0.0,1,1,28265312,1695918720
10.10.20.147,141.98.80.158,50996,443,6,1,1,0,54,54,0,54,54,0,1695923911038128000,1695923911038128000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.0,0.9561342,1,1,0.0,54.0,0.0,54.0,0.0,1,0,28265398,1695923880
10.10.20.147,157.245.106.203,51030,443,6,3,3,0,193,193,0,193,193,0,1695924803139679000,1695924803139881000,202000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333,0.00091663725,0,1,0.000202,64.33333333333333,955445.5445544554,193.0,0.0,1,0,28265413,1695924780
10.10.20.147,72.21.81.240,50919,80,6,11,6,5,1757,904,853,1757,904,853,1695918759943091000,1695918820093922000,60150831000,2,1,1,10,1,0,4,0,-,0,0,0,-,-,-,159.727,0.011444161,0,1,60.150831,159.72727272727272,29.209904016122405,1.05978898007034,0.9435840707964602,1,1,28265312,1695918720
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695920123642303000,1695920184500242000,60857939000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,60.857939,62.5,8.215854960188514,1.0,1.0,1,0,28265335,1695920100
10.10.20.147,51.104.15.253,51076,443,6,27,12,15,8534,2743,5791,8534,2743,5791,1695929034174825000,1695929034832214000,657389000,2,1,1,26,1,0,12,1,0303,19,9,1,h2;http/1.1,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0010;0017;ff01,316.074,0.9989624,1,1,0.657389,316.0740740740741,12981.6592611072,0.47366603350025904,2.1111921254101347,1,0,28265483,1695928980
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695918793047125000,1695918854937757000,61890632000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,61.890632,62.5,8.078767074151061,1.0,1.0,1,0,28265313,1695918780
10.10.20.147,141.98.80.158,50995,443,6,24,10,14,13879,5663,8216,13879,5663,8216,1695923905757187000,1695923906770883000,1013696000,2,1,1,23,1,0,6,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,578.292,0.99849176,1,1,1.013696,578.2916666666666,13691.48146978976,0.6892648490749756,1.4508211195479428,1,0,28265398,1695923880
10.10.20.147,10.10.20.255,138,138,17,1,1,0,243,243,0,243,243,0,1695928758060070000,1695928758060070000,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,243.0,0.002644588,0,1,0.0,243.0,0.0,243.0,0.0,1,1,28265479,1695928740
72.21.81.240,10.10.20.147,80,50919,6,2,2,0,108,108,0,108,108,0,1695918820094311000,1695918820143899000,49588000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.0,0.0015801664,0,1,0.049588,54.0,2177.9462773251594,108.0,0.0,1,1,28265313,1695918780
10.10.20.147,10.10.20.1,137,137,17,6,6,0,660,660,0,660,660,0,1695921769441031000,1695921832410595000,62969564000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.0010728003,0,1,62.969564,110.0,10.481254086498042,660.0,0.0,1,1,28265362,1695921720
10.10.20.147,72.21.81.240,50919,80,6,1,1,0,54,54,0,54,54,0,1695918820144370000,1695918820144370000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.0,0.059042837,0,1,0.0,54.0,0.0,54.0,0.0,1,1,28265313,1695918780
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695920244454040000,1695920304815544000,60361504000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,60.361504,62.5,8.283425144608723,1.0,1.0,1,0,28265337,1695920220
10.10.20.147,10.10.20.20,50920,135,6,12,8,4,1908,940,968,1908,940,968,1695918870097077000,1695918885000820000,14903743000,2,1,1,11,1,0,6,0,-,0,0,0,-,-,-,159.0,0.011020112,0,1,14.903743,159.0,128.02153123547555,0.9710743801652892,1.0297872340425531,1,1,28265314,1695918840
10.10.20.147,157.245.106.203,50940,443,6,3,3,0,193,193,0,193,193,0,1695919954900807000,1695919954901138000,331000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333,0.002689278,0,1,0.000331,64.33333333333333,583081.5709969788,193.0,0.0,1,0,28265332,1695919920
