client_ip,server_ip,client_port,server_port,proto,packets_total,packets_c2s,packets_s2c,bytes_cap_total,bytes_cap_c2s,bytes_cap_s2c,bytes_wire_total,bytes_wire_c2s,bytes_wire_s2c,first_ts_ns,last_ts_ns,duration_ns,tcp_syn_total,tcp_syn_c2s,tcp_synack_s2c,tcp_ack_total,tcp_fin_total,tcp_rst_total,tcp_psh_total,tls_client_hello_c2s,ja4_legacy_version,ja4_cipher_suites_count,ja4_extensions_count,ja4_has_sni,ja4_alpn,ja4_cipher_suites,ja4_extensions,avg_wirelen_total
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695916009135641000,1695916012183071000,3047430000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
10.10.20.147,10.10.20.20,54188,53,17,2,1,1,298,90,208,298,90,208,1695915529742982000,1695915529800842000,57860000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,149.000
10.10.20.147,157.245.106.203,50854,443,6,14,6,8,3014,832,2182,3014,832,2182,1695915638835093000,1695915706890770000,68055677000,2,1,1,13,1,0,7,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,215.286
10.10.20.147,10.10.20.255,138,138,17,1,1,0,243,243,0,243,243,0,1695912896720483000,1695912896720483000,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,243.000
10.10.20.147,239.255.255.250,51267,1900,17,6,6,0,1074,1074,0,1074,1074,0,1695915529130707000,1695915544165449000,15034742000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,179.000
10.10.20.147,10.10.20.20,52424,53,17,2,1,1,338,131,207,338,131,207,1695917229952192000,1695917229952527000,335000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,169.000
10.10.20.147,10.10.20.255,137,137,17,3,3,0,276,276,0,276,276,0,1695917234606996000,1695917236167852000,1560856000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,92.000
10.10.20.147,20.189.173.1,50942,443,6,1,1,0,54,54,0,54,54,0,1695920034475927000,1695920034475927000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,224.0.0.252,60223,5355,17,1,1,0,75,75,0,75,75,0,1695922729432654000,1695922729432654000,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,75.000
10.10.20.147,224.0.0.251,5353,5353,17,2,2,0,172,172,0,172,172,0,1695926329645390000,1695926329645613000,223000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,86.000
10.10.20.147,23.222.241.145,50895,443,6,1,1,0,54,54,0,54,54,0,1695917060143304000,1695917060143304000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,20.189.173.2,50850,443,6,1,1,0,54,54,0,54,54,0,1695915639934004000,1695915639934004000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
141.98.80.158,10.10.20.147,443,50985,6,2,1,1,108,54,54,108,54,54,1695923855505207000,1695923855505417000,210000,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
131.253.33.239,10.10.20.147,443,50867,6,2,1,1,108,54,54,108,54,54,1695916905057411000,1695916905057435000,24000,0,0,0,2,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,50962,53,17,2,1,1,308,154,154,308,154,154,1695915529129928000,1695915529131161000,1233000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,154.000
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695928932096570000,1695928992518652000,60422082000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,10.10.20.20,50872,389,6,16,8,8,6748,2778,3970,6748,2778,3970,1695916904939229000,1695916904943187000,3958000,2,1,1,15,0,1,7,0,-,0,0,0,-,-,-,421.750
10.10.20.147,141.98.80.158,50989,443,6,29,15,14,13935,5933,8002,13935,5933,8002,1695923876156956000,1695923877190152000,1033196000,2,1,1,28,1,0,9,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,480.517
10.10.20.20,10.10.20.147,389,50834,6,1,1,0,54,54,0,54,54,0,1695913769473445000,1695913769473445000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,224.0.0.251,5353,5353,17,2,2,0,172,172,0,172,172,0,1695915529127911000,1695915529128147000,236000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,86.000
10.10.20.147,10.10.20.1,137,137,17,6,6,0,660,660,0,660,660,0,1695927169697165000,1695927232776761000,63079596000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
52.185.211.133,10.10.20.147,443,51031,6,2,2,0,108,108,0,108,108,0,1695924797078516000,1695924797136627000,58111000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,50851,445,6,27,16,11,8068,5638,2430,8068,5638,2430,1695915531717036000,1695915542476586000,10759550000,2,1,1,26,0,1,18,0,-,0,0,0,-,-,-,298.815
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695922296652820000,1695922357245620000,60592800000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,141.98.80.158,50993,443,6,1,1,0,54,54,0,54,54,0,1695923895086183000,1695923895086183000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695915323929998000,1695915384272809000,60342811000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,10.10.20.20,63337,53,17,2,1,1,257,89,168,257,89,168,1695912833996356000,1695912833996790000,434000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,128.500
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695915444242590000,1695915504711072000,60468482000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695915349164448000,1695915352179920000,3015472000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
10.10.20.147,10.10.20.20,52438,53,17,2,1,1,257,89,168,257,89,168,1695924529522488000,1695924529522907000,419000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,128.500
10.10.20.147,52.168.112.66,50977,443,6,1,1,0,54,54,0,54,54,0,1695923634935129000,1695923634935129000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
157.245.106.203,10.10.20.147,443,50849,6,2,2,0,108,108,0,108,108,0,1695915403787436000,1695915403787515000,79000,0,0,0,2,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,157.245.106.203,50849,443,6,3,3,0,193,193,0,193,193,0,1695915403787148000,1695915403787361000,213000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333
10.10.20.147,13.107.22.239,50878,443,6,1,1,0,54,54,0,54,54,0,1695916929802074000,1695916929802074000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,157.245.106.203,50916,443,6,3,3,0,193,193,0,193,193,0,1695918443367261000,1695918443367503000,242000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333
10.10.20.147,10.10.20.20,50961,389,6,1,1,0,54,54,0,54,54,0,1695921838843086000,1695921838843086000,0,0,0,0,1,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.20,10.10.20.147,389,50961,6,1,1,0,54,54,0,54,54,0,1695921838843230000,1695921838843230000,0,0,0,0,0,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,157.245.106.203,50849,443,6,14,6,8,3014,832,2182,3014,832,2182,1695915336419719000,1695915403786843000,67367124000,2,1,1,13,1,0,7,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,215.286
10.10.20.147,10.10.20.20,50871,389,6,19,10,9,7327,3374,3953,7327,3374,3953,1695916904933076000,1695916904943571000,10495000,2,1,1,18,0,1,11,0,-,0,0,0,-,-,-,385.632
10.10.20.147,224.0.0.252,57278,5355,17,1,1,0,75,75,0,75,75,0,1695921829391284000,1695921829391284000,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,75.000
10.10.20.147,10.10.20.20,58983,53,17,2,1,1,168,76,92,168,76,92,1695915336397823000,1695915336418984000,21161000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,84.000
10.10.20.147,40.126.7.35,50852,443,6,3,3,0,193,193,0,193,193,0,1695915532707263000,1695915532707800000,537000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333
10.10.20.147,157.245.106.203,50838,443,6,1,1,0,54,54,0,54,54,0,1695914193026312000,1695914193026312000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695915229161978000,1695915232225654000,3063676000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
10.10.20.147,10.10.20.20,62370,53,17,2,1,1,309,117,192,309,117,192,1695917237012153000,1695917237018577000,6424000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,154.500
10.10.20.147,23.221.22.208,50888,443,6,1,1,0,54,54,0,54,54,0,1695916929727378000,1695916929727378000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695914598054801000,1695914661741293000,63686492000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,10.10.20.20,57811,53,17,2,1,1,232,78,154,232,78,154,1695916912838521000,1695916912838967000,446000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,116.000
10.10.20.147,141.98.80.158,51012,443,6,29,13,16,14063,5825,8238,14063,5825,8238,1695923946631203000,1695923947643582000,1012379000,2,1,1,28,1,0,10,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,484.931
10.10.20.147,157.245.106.203,50824,443,6,14,6,8,3014,832,2182,3014,832,2182,1695912906851290000,1695912974172974000,67321684000,2,1,1,13,1,0,7,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,215.286
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695920850159593000,1695920911191185000,61031592000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,141.98.80.158,50983,443,6,2,2,0,108,108,0,108,108,0,1695923845256572000,1695923845256916000,344000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.20,10.10.20.147,49686,51019,6,2,2,0,108,108,0,108,108,0,1695923970718582000,1695923970718641000,59000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.20,10.10.20.147,49686,51051,6,2,2,0,108,108,0,108,108,0,1695925787188611000,1695925787188775000,164000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,224.0.0.251,5353,5353,17,4,4,0,344,344,0,344,344,0,1695912829003678000,1695912829007177000,3499000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,86.000
10.10.20.147,10.10.20.20,62346,53,17,2,1,1,232,78,154,232,78,154,1695912699267145000,1695912699267480000,335000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,116.000
72.21.81.240,10.10.20.147,80,50846,6,2,2,0,108,108,0,108,108,0,1695914757568552000,1695914757609427000,40875000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,50823,445,6,25,14,11,7568,5406,2162,7568,5406,2162,1695912831579674000,1695912842294503000,10714829000,2,1,1,24,0,1,16,0,-,0,0,0,-,-,-,302.720
10.10.20.147,10.10.20.20,63539,53,17,2,1,1,227,76,151,227,76,151,1695919824671895000,1695919824672172000,277000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,113.500
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695916789210743000,1695916792271397000,3060654000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
10.10.20.147,10.10.20.20,50813,49669,6,1,1,0,54,54,0,54,54,0,1695912580006315000,1695912580006315000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,141.98.80.158,51023,443,6,1,1,0,54,54,0,54,54,0,1695923968725519000,1695923968725519000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.1,137,137,17,4,4,0,440,440,0,440,440,0,1695914210561797000,1695914330544470000,119982673000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695917809253605000,1695917812284443000,3030838000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
10.10.20.147,20.42.65.88,50841,443,6,1,1,0,54,54,0,54,54,0,1695914637492923000,1695914637492923000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
23.222.241.145,10.10.20.147,443,50972,6,1,1,0,54,54,0,54,54,0,1695930238138677000,1695930238138677000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
23.218.232.186,10.10.20.147,443,50876,6,3,2,1,186,132,54,186,132,54,1695916929362153000,1695916929771287000,409134000,0,0,0,3,0,1,1,0,-,0,0,0,-,-,-,62.000
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695922537589534000,1695922598434446000,60844912000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695912670046251000,1695912730513728000,60467477000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,157.245.106.203,50860,443,6,4,3,1,247,193,54,247,193,54,1695916618041312000,1695916618041576000,264000,0,0,0,4,1,0,1,0,-,0,0,0,-,-,-,61.750
10.10.20.147,20.44.239.154,50807,443,6,1,1,0,54,54,0,54,54,0,1695912555597350000,1695912555597350000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,141.98.80.158,51016,443,6,1,1,0,54,54,0,54,54,0,1695923958133205000,1695923958133205000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695913031710943000,1695913092069046000,60358103000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,10.10.20.20,57079,53,17,2,1,1,227,76,151,227,76,151,1695921624863812000,1695921624907420000,43608000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,113.500
157.245.106.203,10.10.20.147,443,50964,6,2,2,0,108,108,0,108,108,0,1695922078407544000,1695922078407573000,29000,0,0,0,2,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,172.86.75.88,50795,443,6,11,6,5,910,602,308,910,602,308,1695912307880574000,1695912369431389000,61550815000,2,1,1,10,0,0,4,0,-,0,0,0,-,-,-,82.727
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695912531210349000,1695912649718875000,118508526000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
10.10.20.147,192.229.211.108,50933,80,6,8,5,3,1506,603,903,1506,603,903,1695919231833341000,1695919292130383000,60297042000,2,1,1,7,1,0,2,0,-,0,0,0,-,-,-,188.250
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695929895993159000,1695929956383187000,60390028000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,10.10.20.20,58177,53,17,2,1,1,232,78,154,232,78,154,1695923425076842000,1695923425077277000,435000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,116.000
10.10.20.147,23.218.224.25,50821,443,6,55,27,28,19008,8125,10883,19008,8125,10883,1695912694898515000,1695912709116847000,14218332000,2,1,1,54,0,1,22,1,0303,19,9,1,h2;http/1.1,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0010;0017;ff01,345.600
10.10.20.147,10.10.20.20,56631,53,17,2,1,1,168,76,92,168,76,92,1695921708484811000,1695921708495847000,11036000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,84.000
10.10.20.147,172.86.75.88,50795,443,6,10,5,5,625,304,321,625,304,321,1695916649888435000,1695916766081802000,116193367000,0,0,0,10,0,0,5,0,-,0,0,0,-,-,-,62.500
10.10.20.147,20.189.173.13,50803,443,6,1,1,0,54,54,0,54,54,0,1695912541198372000,1695912541198372000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,50911,445,6,25,14,11,7568,5406,2162,7568,5406,2162,1695918231826183000,1695918242604598000,10778415000,2,1,1,24,0,1,16,0,-,0,0,0,-,-,-,302.720
10.10.20.147,157.245.106.203,50794,443,6,1,1,0,54,54,0,54,54,0,1695912371919970000,1695912371919970000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,224.0.0.252,64691,5355,17,1,1,0,75,75,0,75,75,0,1695917329214674000,1695917329214674000,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,75.000
131.253.33.239,10.10.20.147,443,50868,6,2,2,0,108,108,0,108,108,0,1695916929358925000,1695916929762371000,403446000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,50914,389,6,19,10,9,7411,3458,3953,7411,3458,3953,1695918238639588000,1695918238647737000,8149000,2,1,1,18,0,1,11,0,-,0,0,0,-,-,-,390.053
10.10.20.20,10.10.20.147,389,50962,6,1,1,0,54,54,0,54,54,0,1695921838842853000,1695921838842853000,0,0,0,0,0,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,141.98.80.158,51011,443,6,30,15,15,14181,5933,8248,14181,5933,8248,1695923941605091000,1695923942587889000,982798000,2,1,1,29,1,0,11,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,472.700
10.10.20.147,52.109.0.91,50815,443,6,20,8,12,9668,1338,8330,9668,1338,8330,1695912629582742000,1695912691009704000,61426962000,2,1,1,19,0,1,8,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,483.400
10.10.20.147,10.10.20.20,60855,53,17,2,1,1,400,70,330,400,70,330,1695916938274231000,1695916938384785000,110554000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,200.000
10.10.20.147,23.222.241.145,50972,443,6,1,1,0,54,54,0,54,54,0,1695930238138508000,1695930238138508000,0,0,0,0,1,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.1,137,137,17,4,4,0,440,440,0,440,440,0,1695913069022569000,1695913189020957000,119998388000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695917463625382000,1695917523998950000,60373568000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
20.189.173.2,10.10.20.147,443,50850,6,2,2,0,108,108,0,108,108,0,1695915639744284000,1695915639933716000,189432000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.000
10.10.20.147,157.245.106.203,50939,443,6,3,3,0,193,193,0,193,193,0,1695919652511256000,1695919652511443000,187000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333
10.10.20.20,10.10.20.147,389,51080,6,1,1,0,54,54,0,54,54,0,1695929038922378000,1695929038922378000,0,0,0,0,0,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,157.245.106.203,50814,443,6,15,6,9,3068,832,2236,3068,832,2236,1695912603533412000,1695912671760238000,68226826000,2,1,1,14,1,0,8,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,204.533
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695920002794805000,1695920063687931000,60893126000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
13.95.31.18,10.10.20.147,443,50802,6,2,2,0,108,108,0,108,108,0,1695912541571841000,1695912541741606000,169765000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.000
10.10.20.147,172.86.75.88,50861,443,6,2720,1248,1472,995502,897704,97798,995502,897704,97798,1695916766133898000,1695916886070638000,119936740000,2,1,1,2719,0,0,994,0,-,0,0,0,-,-,-,365.993
10.10.20.147,10.10.20.20,51092,389,6,19,10,9,7327,3374,3953,7327,3374,3953,1695930204847857000,1695930204857934000,10077000,2,1,1,18,0,1,11,0,-,0,0,0,-,-,-,385.632
10.10.20.147,10.10.20.20,50812,135,6,1,1,0,54,54,0,54,54,0,1695912580006280000,1695912580006280000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,239.255.255.250,51267,1900,17,6,6,0,1074,1074,0,1074,1074,0,1695919129254786000,1695919144270890000,15016104000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,179.000
157.245.106.203,10.10.20.147,443,51084,6,2,2,0,108,108,0,108,108,0,1695929664576725000,1695929664576752000,27000,0,0,0,2,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695917583938197000,1695917644877574000,60939377000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,10.10.20.20,56638,53,17,2,1,1,409,72,337,409,72,337,1695912672756049000,1695912672764523000,8474000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,204.500
10.10.20.147,157.245.106.203,50839,443,6,16,8,8,3153,971,2182,3153,971,2182,1695914428149724000,1695914495400108000,67250384000,2,1,1,15,1,0,8,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,197.062
10.10.20.20,10.10.20.147,135,50812,6,2,2,0,108,108,0,108,108,0,1695912580006030000,1695912580006180000,150000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,57110,53,17,2,1,1,239,83,156,239,83,156,1695912410273861000,1695912410401631000,127770000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,119.500
10.10.20.147,141.98.80.158,51023,443,6,27,13,14,13785,5825,7960,13785,5825,7960,1695923967677863000,1695923968725388000,1047525000,2,1,1,26,1,0,7,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,510.556
10.10.20.147,52.252.198.186,50800,443,6,1,1,0,54,54,0,54,54,0,1695912538779695000,1695912538779695000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,50833,389,6,19,10,9,7327,3374,3953,7327,3374,3953,1695913769459738000,1695913769473735000,13997000,2,1,1,18,0,1,11,0,-,0,0,0,-,-,-,385.632
10.10.20.147,10.10.20.20,64708,53,17,2,1,1,236,82,154,236,82,154,1695930402786113000,1695930402834105000,47992000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,118.000
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695913310541499000,1695913429055610000,118514111000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695916909216719000,1695916912241534000,3024815000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
10.10.20.147,10.10.20.20,50830,49669,6,19,11,8,5627,3834,1793,5627,3834,1793,1695913769326296000,1695913804316521000,34990225000,2,1,1,18,1,0,12,0,-,0,0,0,-,-,-,296.158
10.10.20.147,172.86.75.88,50861,443,6,6892,3209,3683,2155272,1913946,241326,2155272,1913946,241326,1695916886189253000,1695916954261585000,68072332000,0,0,0,6892,1,0,2704,0,-,0,0,0,-,-,-,312.721
10.10.20.147,239.255.255.250,51267,1900,17,6,6,0,1074,1074,0,1074,1074,0,1695920029324510000,1695920044343715000,15019205000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,179.000
10.10.20.147,192.229.211.108,50819,80,6,9,5,4,2512,518,1994,2512,518,1994,1695912672997630000,1695912677855931000,4858301000,2,1,1,8,0,1,2,0,-,0,0,0,-,-,-,279.111
10.10.20.147,13.71.55.58,51082,443,6,22,10,12,6663,1688,4975,6663,1688,4975,1695929142244159000,1695929143841152000,1596993000,2,1,1,21,1,0,9,1,0303,19,9,1,h2;http/1.1,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0010;0017;ff01,302.864
10.10.20.147,157.245.106.203,51062,443,6,14,6,8,3018,836,2182,3018,836,2182,1695926553940170000,1695926621498100000,67557930000,2,1,1,13,1,0,7,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,215.571
10.10.20.147,10.10.20.255,138,138,17,1,1,0,243,243,0,243,243,0,1695915054887743000,1695915054887743000,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,243.000
10.10.20.147,157.245.106.203,50940,443,6,14,6,8,3014,832,2182,3014,832,2182,1695919887550246000,1695919954900286000,67350040000,2,1,1,13,1,0,7,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,215.286
10.10.20.147,10.10.20.20,56794,53,17,2,1,1,194,89,105,194,89,105,1695915531715219000,1695915531715658000,439000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,97.000
10.10.20.147,23.222.241.142,50898,443,6,1,1,0,54,54,0,54,54,0,1695923622838826000,1695923622838826000,0,0,0,0,1,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,204.79.197.222,50973,443,6,1,0,1,54,0,54,54,0,54,1695923751415362000,1695923751415362000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.20,10.10.20.147,49669,50830,6,2,2,0,108,108,0,108,108,0,1695913804316852000,1695913804316976000,124000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.000
